index,product,cip,expected profit
1061,None,4.438926174496646,0.0
1062,A,4.438926174496646,2.6633557046979877
1063,A,4.438926174496646,2.6633557046979877
1064,None,4.438926174496646,0.0
1065,B,4.438926174496646,4.438926174496646
1066,A,4.438926174496646,2.6633557046979877
1067,None,4.438926174496646,0.0
1068,None,4.438926174496646,0.0
1069,None,4.438926174496646,0.0
1070,None,4.438926174496646,0.0
1071,None,4.438926174496646,0.0
1072,A,4.438926174496646,2.6633557046979877
1073,None,4.438926174496646,0.0
1074,None,4.438926174496646,0.0
1075,B,4.438926174496646,4.438926174496646
1076,None,4.438926174496646,0.0
1077,None,4.438926174496646,0.0
1078,A,4.438926174496646,2.6633557046979877
1079,None,4.438926174496646,0.0
1080,A,3.6793008666615123,2.2075805199969074
1081,None,3.9423959989586397,0.0
1082,None,4.438926174496646,0.0
1083,A,4.438926174496646,2.6633557046979877
1084,None,4.438926174496646,0.0
1085,None,4.438926174496646,0.0
1086,None,4.438926174496646,0.0
1087,None,4.438926174496646,0.0
1088,None,4.438926174496646,0.0
1089,A,3.9188056192474297,2.351283371548458
1090,B,4.438926174496646,4.438926174496646
1091,None,4.438926174496646,0.0
1092,B,4.438926174496646,4.438926174496646
1093,None,4.438926174496646,0.0
1094,None,4.438926174496646,0.0
1095,A,4.438926174496646,2.6633557046979877
1096,A,4.438926174496646,2.6633557046979877
1097,None,4.438926174496646,0.0
1098,A,4.438926174496646,2.6633557046979877
1099,A,4.438926174496646,2.6633557046979877
1100,None,4.438926174496646,0.0
1101,B,4.438926174496646,4.438926174496646
1102,None,4.438926174496646,0.0
1103,B,4.438926174496646,4.438926174496646
1104,None,4.438926174496646,0.0
1105,A,4.438926174496646,2.6633557046979877
1106,A,4.438926174496646,2.6633557046979877
1107,B,4.438926174496646,4.438926174496646
1108,None,4.438926174496646,0.0
1109,None,4.438926174496646,0.0
1110,None,4.438926174496646,0.0
1111,A,4.438926174496646,2.6633557046979877
1112,A,4.438926174496646,2.6633557046979877
1113,None,4.438926174496646,0.0
1114,None,4.1853362177348785,0.0
1115,A,4.438926174496646,2.6633557046979877
1116,None,4.438926174496646,0.0
1117,None,4.438926174496646,0.0
1118,None,4.438926174496646,0.0
1119,None,4.438926174496646,0.0
1120,None,4.438926174496646,0.0
1121,None,4.438926174496646,0.0
1122,None,4.438926174496646,0.0
1123,A,4.438926174496646,2.6633557046979877
1124,A,4.438926174496646,2.6633557046979877
1125,B,4.438926174496646,4.438926174496646
1126,None,4.438926174496646,0.0
1127,A,4.438926174496646,2.6633557046979877
1128,None,4.298493714939901,0.0
1129,A,4.438926174496646,2.6633557046979877
1130,B,4.438926174496646,4.438926174496646
1131,None,3.935679371467757,0.0
1132,A,4.438926174496646,2.6633557046979877
1133,None,4.438926174496646,0.0
1134,B,4.438926174496646,4.438926174496646
1135,None,4.438926174496646,0.0
1136,A,4.438926174496646,2.6633557046979877
1137,A,4.438926174496646,2.6633557046979877
1138,A,4.438926174496646,2.6633557046979877
1139,A,4.438926174496646,2.6633557046979877
1140,A,4.438926174496646,2.6633557046979877
1141,None,4.438926174496646,0.0
1142,None,4.438926174496646,0.0
1143,B,4.438926174496646,4.438926174496646
1144,None,4.438926174496646,0.0
1145,None,4.438926174496646,0.0
1146,None,4.438926174496646,0.0
1147,A,4.438926174496646,2.6633557046979877
1148,None,4.438926174496646,0.0
1149,A,4.438926174496646,2.6633557046979877
1150,A,4.438926174496646,2.6633557046979877
1151,None,4.438926174496646,0.0
1152,None,4.438926174496646,0.0
1153,A,4.438926174496646,2.6633557046979877
1154,None,4.438926174496646,0.0
1155,None,4.438926174496646,0.0
1156,None,4.438926174496646,0.0
1157,None,4.438926174496646,0.0
1158,None,4.438926174496646,0.0
1159,B,4.438926174496646,4.438926174496646
1160,None,4.438926174496646,0.0
1161,A,4.438926174496646,2.6633557046979877
1162,A,4.438926174496646,2.6633557046979877
1163,None,4.438926174496646,0.0
1164,None,4.438926174496646,0.0
1165,None,4.438926174496646,0.0
1166,A,4.26968971814121,2.561813830884726
1167,A,4.438926174496646,2.6633557046979877
1168,None,4.438926174496646,0.0
1169,None,4.438926174496646,0.0
1170,A,4.438926174496646,2.6633557046979877
1171,B,4.438926174496646,4.438926174496646
1172,A,4.438926174496646,2.6633557046979877
1173,A,4.438926174496646,2.6633557046979877
1174,None,4.438926174496646,0.0
1175,None,4.438926174496646,0.0
1176,A,4.438926174496646,2.6633557046979877
1177,A,4.438926174496646,2.6633557046979877
1178,None,4.438926174496646,0.0
1179,None,4.438926174496646,0.0
1180,A,4.438926174496646,2.6633557046979877
1181,None,4.438926174496646,0.0
1182,A,4.438926174496646,2.6633557046979877
1183,None,4.438926174496646,0.0
1184,None,4.438926174496646,0.0
1185,A,4.438926174496646,2.6633557046979877
1186,None,4.438926174496646,0.0
1187,A,4.052179575989756,2.4313077455938537
1188,None,4.438926174496646,0.0
1189,None,4.438926174496646,0.0
1190,None,4.438926174496646,0.0
1191,None,4.438926174496646,0.0
1192,None,4.438926174496646,0.0
1193,None,4.438926174496646,0.0
1194,None,4.438926174496646,0.0
1195,A,4.438926174496646,2.6633557046979877
1196,None,4.438926174496646,0.0
1197,B,4.438926174496646,4.438926174496646
1198,None,4.13581572112248,0.0
1199,None,4.438926174496646,0.0
1200,None,4.438926174496646,0.0
1201,B,4.438926174496646,4.438926174496646
1202,None,4.438926174496646,0.0
1203,A,4.438926174496646,2.6633557046979877
1204,None,4.438926174496646,0.0
1205,None,4.438926174496646,0.0
1206,None,4.438926174496646,0.0
1207,A,4.438926174496646,2.6633557046979877
1208,None,5.220384330669363,0.0
1209,None,4.438926174496646,0.0
1210,None,4.438926174496646,0.0
1211,None,3.8740321909602216,0.0
1212,None,4.438926174496646,0.0
1213,None,4.438926174496646,0.0
1214,B,4.438926174496646,4.438926174496646
1215,B,4.438926174496646,4.438926174496646
1216,None,4.438926174496646,0.0
1217,A,4.438926174496646,2.6633557046979877
1218,A,8.225425379338015,4.935255227602808
1219,None,4.438926174496646,0.0
1220,None,4.438926174496646,0.0
1221,None,4.438926174496646,0.0
1222,A,4.438926174496646,2.6633557046979877
1223,None,4.438926174496646,0.0
1224,A,3.646658975473295,2.187995385283977
1225,A,4.438926174496646,2.6633557046979877
1226,None,4.438926174496646,0.0
1227,A,4.438926174496646,2.6633557046979877
1228,A,4.438926174496646,2.6633557046979877
1229,A,4.438926174496646,2.6633557046979877
1230,None,4.438926174496646,0.0
1231,A,3.8633157667820783,2.317989460069247
1232,A,4.438926174496646,2.6633557046979877
1233,A,4.438926174496646,2.6633557046979877
1234,None,4.438926174496646,0.0
1235,None,4.438926174496646,0.0
1236,A,3.879200778829121,2.3275204672974725
1237,None,4.438926174496646,0.0
1238,None,4.438926174496646,0.0
1239,None,4.438926174496646,0.0
1240,None,4.3130969198386655,0.0
1241,None,4.438926174496646,0.0
1242,None,4.438926174496646,0.0
1243,None,4.438926174496646,0.0
1244,None,4.438926174496646,0.0
1245,A,4.438926174496646,2.6633557046979877
1246,A,4.438926174496646,2.6633557046979877
1247,B,4.438926174496646,4.438926174496646
1248,None,4.438926174496646,0.0
1249,None,4.438926174496646,0.0
1250,None,4.438926174496646,0.0
1251,None,4.438926174496646,0.0
1252,None,4.438926174496646,0.0
1253,A,4.438926174496646,2.6633557046979877
1254,None,4.438926174496646,0.0
1255,None,4.108550253110298,0.0
1256,None,4.060171547475497,0.0
1257,A,4.438926174496646,2.6633557046979877
1258,A,4.438926174496646,2.6633557046979877
1259,None,4.438926174496646,0.0
1260,None,4.438926174496646,0.0
1261,A,4.438926174496646,2.6633557046979877
1262,None,4.438926174496646,0.0
1263,A,4.438926174496646,2.6633557046979877
1264,A,4.438926174496646,2.6633557046979877
1265,None,4.438926174496646,0.0
1266,A,4.317719340829793,2.590631604497876
1267,A,4.438926174496646,2.6633557046979877
1268,None,4.438926174496646,0.0
1269,None,4.438926174496646,0.0
1270,None,4.438926174496646,0.0
1271,None,4.438926174496646,0.0
1272,A,3.6744496235186674,2.2046697741112005
1273,None,4.438926174496646,0.0
1274,A,4.438926174496646,2.6633557046979877
1275,A,4.438926174496646,2.6633557046979877
1276,A,4.438926174496646,2.6633557046979877
1277,None,4.438926174496646,0.0
1278,None,4.438926174496646,0.0
1279,None,4.438926174496646,0.0
1280,None,4.438926174496646,0.0
1281,None,4.438926174496646,0.0
1282,None,4.438926174496646,0.0
1283,None,4.438926174496646,0.0
1284,None,4.438926174496646,0.0
1285,None,4.438926174496646,0.0
1286,A,3.5641025641025657,2.1384615384615393
1287,None,4.438926174496646,0.0
1288,A,4.438926174496646,2.6633557046979877
1289,None,4.438926174496646,0.0
1290,A,4.438926174496646,2.6633557046979877
1291,A,4.438926174496646,2.6633557046979877
1292,B,4.438926174496646,4.438926174496646
1293,A,4.438926174496646,2.6633557046979877
1294,A,4.088267896285584,2.4529607377713503
1295,A,4.438926174496646,2.6633557046979877
1296,None,4.438926174496646,0.0
1297,A,4.438926174496646,2.6633557046979877
1298,A,4.438926174496646,2.6633557046979877
1299,A,4.438926174496646,2.6633557046979877
1300,None,4.438926174496646,0.0
1301,A,4.438926174496646,2.6633557046979877
1302,None,4.009525583027301,0.0
1303,None,4.438926174496646,0.0
1304,A,3.5641025641025657,2.1384615384615393
1305,None,3.9259069412134133,0.0
1306,A,4.438926174496646,2.6633557046979877
1307,None,4.438926174496646,0.0
1308,None,4.438926174496646,0.0
1309,None,4.438926174496646,0.0
1310,None,4.438926174496646,0.0
1311,None,4.438926174496646,0.0
1312,None,4.438926174496646,0.0
1313,None,4.438926174496646,0.0
1314,None,4.364446822238706,0.0
1315,B,4.438926174496646,4.438926174496646
1316,None,4.438926174496646,0.0
1317,None,4.438926174496646,0.0
1318,B,4.438926174496646,4.438926174496646
1319,None,4.438926174496646,0.0
1320,None,4.438926174496646,0.0
1321,None,3.5641025641025657,0.0
1322,A,3.6647195281159726,2.1988317168695835
1323,None,4.438926174496646,0.0
1324,A,4.438926174496646,2.6633557046979877
1325,None,4.240569171036998,0.0
1326,None,4.438926174496646,0.0
1327,A,4.438926174496646,2.6633557046979877
1328,B,4.438926174496646,4.438926174496646
1329,A,4.438926174496646,2.6633557046979877
1330,None,4.438926174496646,0.0
1331,None,4.02123519176073,0.0
1332,None,4.438926174496646,0.0
1333,None,4.438926174496646,0.0
1334,A,4.438926174496646,2.6633557046979877
1335,A,4.438926174496646,2.6633557046979877
1336,None,4.438926174496646,0.0
1337,None,4.438926174496646,0.0
1338,A,4.438926174496646,2.6633557046979877
1339,None,4.438926174496646,0.0
1340,None,4.438926174496646,0.0
1341,B,4.438926174496646,4.438926174496646
1342,None,4.438926174496646,0.0
1343,None,4.438926174496646,0.0
1344,A,3.5641025641025657,2.1384615384615393
1345,None,4.438926174496646,0.0
1346,None,4.438926174496646,0.0
1347,None,4.24763579282945,0.0
1348,A,4.438926174496646,2.6633557046979877
1349,A,4.438926174496646,2.6633557046979877
1350,None,4.438926174496646,0.0
1351,None,4.438926174496646,0.0
1352,None,4.438926174496646,0.0
1353,A,4.438926174496646,2.6633557046979877
1354,None,4.438926174496646,0.0
1355,None,4.000705236333804,0.0
1356,None,4.438926174496646,0.0
1357,None,4.438926174496646,0.0
1358,A,4.438926174496646,2.6633557046979877
1359,None,4.438926174496646,0.0
1360,A,4.438926174496646,2.6633557046979877
1361,None,4.438926174496646,0.0
1362,None,4.438926174496646,0.0
1363,None,4.438926174496646,0.0
1364,A,3.9262445801999406,2.355746748119964
1365,None,4.119719617667983,0.0
1366,None,4.438926174496646,0.0
1367,A,4.438926174496646,2.6633557046979877
1368,None,4.438926174496646,0.0
1369,A,3.977353617607839,2.3864121705647032
1370,None,4.438926174496646,0.0
1371,None,4.438926174496646,0.0
1372,A,4.438926174496646,2.6633557046979877
1373,None,4.438926174496646,0.0
1374,None,4.438926174496646,0.0
1375,A,4.438926174496646,2.6633557046979877
1376,None,4.438926174496646,0.0
1377,None,4.438926174496646,0.0
1378,B,4.438926174496646,4.438926174496646
1379,None,4.438926174496646,0.0
1380,None,4.438926174496646,0.0
1381,None,4.438926174496646,0.0
1382,None,4.438926174496646,0.0
1383,None,4.438926174496646,0.0
1384,B,4.438926174496646,4.438926174496646
1385,A,4.438926174496646,2.6633557046979877
1386,A,4.438926174496646,2.6633557046979877
1387,None,4.438926174496646,0.0
1388,None,4.438926174496646,0.0
1389,None,3.629991668191613,0.0
1390,A,4.438926174496646,2.6633557046979877
1391,None,4.438926174496646,0.0
1392,A,4.438926174496646,2.6633557046979877
1393,None,4.438926174496646,0.0
1394,None,4.438926174496646,0.0
1395,A,4.041266596595793,2.4247599579574755
1396,None,4.438926174496646,0.0
1397,A,4.438926174496646,2.6633557046979877
1398,A,4.438926174496646,2.6633557046979877
1399,A,4.073536876160426,2.4441221256962553
1400,None,4.438926174496646,0.0
1401,A,4.438926174496646,2.6633557046979877
1402,A,4.438926174496646,2.6633557046979877
1403,None,4.438926174496646,0.0
1404,None,4.438926174496646,0.0
1405,A,4.438926174496646,2.6633557046979877
1406,A,4.207357270607731,2.5244143623646385
1407,None,4.438926174496646,0.0
1408,A,4.438926174496646,2.6633557046979877
1409,B,4.438926174496646,4.438926174496646
1410,None,4.438926174496646,0.0
1411,None,4.438926174496646,0.0
1412,A,4.2558937822854945,2.5535362693712966
1413,A,3.5789504507824126,2.1473702704694473
1414,None,4.438926174496646,0.0
1415,A,4.438926174496646,2.6633557046979877
1416,None,4.438926174496646,0.0
1417,None,4.438926174496646,0.0
1418,A,4.438926174496646,2.6633557046979877
1419,None,3.938032319865589,0.0
1420,A,4.438926174496646,2.6633557046979877
1421,A,4.438926174496646,2.6633557046979877
1422,A,4.438926174496646,2.6633557046979877
1423,None,4.438926174496646,0.0
1424,A,4.438926174496646,2.6633557046979877
1425,None,4.438926174496646,0.0
1426,None,4.438926174496646,0.0
1427,None,4.438926174496646,0.0
1428,None,4.438926174496646,0.0
1429,None,4.438926174496646,0.0
1430,A,4.438926174496646,2.6633557046979877
1431,None,4.438926174496646,0.0
1432,None,4.438926174496646,0.0
1433,None,4.438926174496646,0.0
1434,None,4.438926174496646,0.0
1435,None,3.877479128737628,0.0
1436,None,4.438926174496646,0.0
1437,A,4.438926174496646,2.6633557046979877
1438,None,3.826315775322873,0.0
1439,A,4.438926174496646,2.6633557046979877
1440,A,4.438926174496646,2.6633557046979877
1441,A,4.438926174496646,2.6633557046979877
1442,A,4.438926174496646,2.6633557046979877
1443,None,4.438926174496646,0.0
1444,None,4.438926174496646,0.0
1445,None,4.438926174496646,0.0
1446,None,4.438926174496646,0.0
1447,A,3.953437642862643,2.3720625857175857
1448,None,4.438926174496646,0.0
1449,None,4.438926174496646,0.0
1450,B,4.438926174496646,4.438926174496646
1451,None,4.438926174496646,0.0
1452,None,3.5641025641025657,0.0
1453,None,4.438926174496646,0.0
1454,None,4.438926174496646,0.0
1455,A,4.438926174496646,2.6633557046979877
1456,None,4.438926174496646,0.0
1457,None,4.438926174496646,0.0
1458,None,4.438926174496646,0.0
1459,None,4.438926174496646,0.0
1460,A,4.314421519616034,2.5886529117696204
1461,None,4.438926174496646,0.0
1462,None,7.145511104461468,0.0
1463,None,4.438926174496646,0.0
1464,A,4.438926174496646,2.6633557046979877
1465,A,4.438926174496646,2.6633557046979877
1466,None,4.438926174496646,0.0
1467,None,4.438926174496646,0.0
1468,A,4.438926174496646,2.6633557046979877
1469,None,4.438926174496646,0.0
1470,None,4.438926174496646,0.0
1471,A,4.438926174496646,2.6633557046979877
1472,None,4.438926174496646,0.0
1473,None,4.438926174496646,0.0
1474,None,4.438926174496646,0.0
1475,None,4.438926174496646,0.0
1476,A,4.438926174496646,2.6633557046979877
1477,None,4.438926174496646,0.0
1478,None,4.438926174496646,0.0
1479,A,4.129961548350483,2.4779769290102895
1480,B,4.438926174496646,4.438926174496646
1481,None,4.438926174496646,0.0
1482,None,4.438926174496646,0.0
1483,None,4.438926174496646,0.0
1484,None,4.438926174496646,0.0
1485,B,4.438926174496646,4.438926174496646
1486,B,4.438926174496646,4.438926174496646
1487,A,3.5641025641025657,2.1384615384615393
1488,B,4.438926174496646,4.438926174496646
1489,None,4.438926174496646,0.0
1490,A,4.438926174496646,2.6633557046979877
1491,A,4.438926174496646,2.6633557046979877
1492,A,4.438926174496646,2.6633557046979877
1493,None,4.438926174496646,0.0
1494,None,4.438926174496646,0.0
1495,None,4.438926174496646,0.0
1496,A,4.438926174496646,2.6633557046979877
1497,B,4.438926174496646,4.438926174496646
1498,None,4.438926174496646,0.0
1499,A,4.438926174496646,2.6633557046979877
1500,A,4.438926174496646,2.6633557046979877
1501,None,4.420941896333257,0.0
1502,None,4.438926174496646,0.0
1503,None,4.438926174496646,0.0
1504,A,4.438926174496646,2.6633557046979877
1505,B,4.438926174496646,4.438926174496646
1506,None,4.438926174496646,0.0
1507,None,4.438926174496646,0.0
1508,A,4.438926174496646,2.6633557046979877
1509,None,4.438926174496646,0.0
1510,B,4.438926174496646,4.438926174496646
1511,None,4.438926174496646,0.0
1512,None,4.438926174496646,0.0
1513,A,4.438926174496646,2.6633557046979877
1514,B,4.438926174496646,4.438926174496646
1515,B,4.438926174496646,4.438926174496646
1516,None,4.438926174496646,0.0
1517,None,4.438926174496646,0.0
1518,None,4.206694410610595,0.0
1519,None,4.438926174496646,0.0
1520,A,4.438926174496646,2.6633557046979877
1521,A,4.438926174496646,2.6633557046979877
1522,None,4.438926174496646,0.0
1523,None,4.438926174496646,0.0
1524,A,3.9238801170686237,2.354328070241174
1525,None,4.438926174496646,0.0
1526,None,4.438926174496646,0.0
1527,None,4.438926174496646,0.0
1528,B,4.438926174496646,4.438926174496646
1529,A,4.438926174496646,2.6633557046979877
1530,None,4.438926174496646,0.0
1531,A,4.438926174496646,2.6633557046979877
1532,None,4.438926174496646,0.0
1533,None,4.438926174496646,0.0
1534,None,4.438926174496646,0.0
1535,A,3.8740321909602216,2.324419314576133
1536,None,4.438926174496646,0.0
1537,None,4.438926174496646,0.0
1538,A,4.438926174496646,2.6633557046979877
1539,A,4.438926174496646,2.6633557046979877
1540,None,4.438926174496646,0.0
1541,None,4.438926174496646,0.0
1542,None,4.438926174496646,0.0
1543,B,4.438926174496646,4.438926174496646
1544,B,4.438926174496646,4.438926174496646
1545,A,3.7765859471051835,2.26595156826311
1546,B,4.438926174496646,4.438926174496646
1547,None,4.438926174496646,0.0
1548,A,4.438926174496646,2.6633557046979877
1549,None,4.438926174496646,0.0
1550,None,4.438926174496646,0.0
1551,None,4.438926174496646,0.0
1552,None,4.438926174496646,0.0
1553,None,4.438926174496646,0.0
1554,None,4.438926174496646,0.0
1555,None,4.438926174496646,0.0
1556,None,4.438926174496646,0.0
1557,None,4.438926174496646,0.0
1558,B,4.438926174496646,4.438926174496646
1559,None,4.438926174496646,0.0
1560,B,4.438926174496646,4.438926174496646
1561,B,4.438926174496646,4.438926174496646
1562,None,3.6007282189568515,0.0
1563,None,4.438926174496646,0.0
1564,B,4.438926174496646,4.438926174496646
1565,None,4.438926174496646,0.0
1566,None,4.438926174496646,0.0
1567,B,4.438926174496646,4.438926174496646
1568,A,4.438926174496646,2.6633557046979877
1569,None,4.438926174496646,0.0
1570,None,4.438926174496646,0.0
1571,None,4.438926174496646,0.0
1572,A,3.6051716740972757,2.1631030044583652
1573,None,4.438926174496646,0.0
1574,None,4.438926174496646,0.0
1575,None,3.9238801170686237,0.0
1576,None,4.183824486836398,0.0
1577,A,4.438926174496646,2.6633557046979877
1578,None,4.438926174496646,0.0
1579,None,4.438926174496646,0.0
1580,A,4.438926174496646,2.6633557046979877
1581,A,3.613216401610936,2.1679298409665617
1582,B,4.438926174496646,4.438926174496646
1583,A,4.438926174496646,2.6633557046979877
1584,A,4.438926174496646,2.6633557046979877
1585,None,4.438926174496646,0.0
1586,A,3.9684130905587542,2.3810478543352525
1587,A,3.5641025641025657,2.1384615384615393
1588,A,4.438926174496646,2.6633557046979877
1589,None,4.438926174496646,0.0
1590,None,4.438926174496646,0.0
1591,None,4.438926174496646,0.0
1592,A,4.438926174496646,2.6633557046979877
1593,A,4.438926174496646,2.6633557046979877
1594,A,4.438926174496646,2.6633557046979877
1595,None,4.438926174496646,0.0
1596,A,4.438926174496646,2.6633557046979877
1597,None,4.438926174496646,0.0
1598,None,4.438926174496646,0.0
1599,B,4.438926174496646,4.438926174496646
1600,A,3.9232041315680135,2.353922478940808
1601,None,4.438926174496646,0.0
1602,B,4.438926174496646,4.438926174496646
1603,B,4.438926174496646,4.438926174496646
1604,None,4.438926174496646,0.0
1605,None,4.438926174496646,0.0
1606,None,4.438926174496646,0.0
1607,None,4.438926174496646,0.0
1608,None,4.438926174496646,0.0
1609,None,4.438926174496646,0.0
1610,None,4.438926174496646,0.0
1611,B,4.438926174496646,4.438926174496646
1612,None,4.438926174496646,0.0
1613,A,4.438926174496646,2.6633557046979877
1614,None,4.438926174496646,0.0
1615,None,8.201977113501846,0.0
1616,None,4.438926174496646,0.0
1617,B,4.438926174496646,4.438926174496646
1618,None,4.438926174496646,0.0
1619,None,4.438926174496646,0.0
1620,B,4.438926174496646,4.438926174496646
1621,None,4.438926174496646,0.0
1622,B,4.438926174496646,4.438926174496646
1623,None,4.438926174496646,0.0
1624,B,4.438926174496646,4.438926174496646
1625,None,4.438926174496646,0.0
1626,A,4.438926174496646,2.6633557046979877
1627,None,4.438926174496646,0.0
1628,A,4.438926174496646,2.6633557046979877
1629,None,4.438926174496646,0.0
1630,A,4.438926174496646,2.6633557046979877
1631,None,4.438926174496646,0.0
1632,None,4.438926174496646,0.0
1633,A,3.5641025641025657,2.1384615384615393
1634,None,4.438926174496646,0.0
1635,A,4.438926174496646,2.6633557046979877
1636,B,4.438926174496646,4.438926174496646
1637,None,4.438926174496646,0.0
1638,A,4.438926174496646,2.6633557046979877
1639,B,4.438926174496646,4.438926174496646
1640,None,4.438926174496646,0.0
1641,None,4.438926174496646,0.0
1642,A,3.5641025641025657,2.1384615384615393
1643,A,3.938032319865589,2.3628193919193534
1644,A,3.815389515347584,2.2892337092085504
1645,A,4.438926174496646,2.6633557046979877
1646,None,4.438926174496646,0.0
1647,None,4.438926174496646,0.0
1648,None,4.438926174496646,0.0
1649,None,4.438926174496646,0.0
1650,None,4.438926174496646,0.0
1651,None,4.438926174496646,0.0
1652,A,4.438926174496646,2.6633557046979877
1653,A,4.438926174496646,2.6633557046979877
1654,B,4.438926174496646,4.438926174496646
1655,A,4.438926174496646,2.6633557046979877
1656,A,4.438926174496646,2.6633557046979877
1657,None,4.438926174496646,0.0
1658,None,4.438926174496646,0.0
1659,None,4.438926174496646,0.0
1660,A,4.438926174496646,2.6633557046979877
1661,None,4.371959008463161,0.0
1662,None,4.438926174496646,0.0
1663,None,4.438926174496646,0.0
1664,None,4.438926174496646,0.0
1665,A,4.438926174496646,2.6633557046979877
1666,None,4.438926174496646,0.0
1667,None,4.438926174496646,0.0
1668,None,4.438926174496646,0.0
1669,A,4.438926174496646,2.6633557046979877
1670,A,3.8925881844051324,2.3355529106430795
1671,B,4.438926174496646,4.438926174496646
1672,None,4.124070247631804,0.0
1673,None,3.9235421479199615,0.0
1674,None,4.438926174496646,0.0
1675,A,4.438926174496646,2.6633557046979877
1676,A,4.438926174496646,2.6633557046979877
1677,None,4.438926174496646,0.0
1678,A,4.438926174496646,2.6633557046979877
1679,A,4.438926174496646,2.6633557046979877
1680,A,4.438926174496646,2.6633557046979877
1681,None,4.438926174496646,0.0
1682,None,4.438926174496646,0.0
1683,A,4.438926174496646,2.6633557046979877
1684,None,4.438926174496646,0.0
1685,None,4.438926174496646,0.0
1686,A,3.9299555005973708,2.3579733003584225
1687,None,4.165909577127286,0.0
1688,B,4.438926174496646,4.438926174496646
1689,A,4.438926174496646,2.6633557046979877
1690,None,4.438926174496646,0.0
1691,None,4.438926174496646,0.0
1692,None,4.438926174496646,0.0
1693,A,4.438926174496646,2.6633557046979877
1694,A,4.438926174496646,2.6633557046979877
1695,A,4.438926174496646,2.6633557046979877
1696,None,4.295916829191472,0.0
1697,None,4.438926174496646,0.0
1698,None,4.438926174496646,0.0
1699,None,4.438926174496646,0.0
1700,None,4.438926174496646,0.0
1701,B,4.438926174496646,4.438926174496646
1702,None,4.438926174496646,0.0
1703,A,4.438926174496646,2.6633557046979877
1704,None,4.438926174496646,0.0
1705,A,3.9082845388707232,2.344970723322434
1706,None,4.438926174496646,0.0
1707,None,4.438926174496646,0.0
1708,None,4.438926174496646,0.0
1709,A,3.7697599327365454,2.261855959641927
1710,None,4.438926174496646,0.0
1711,None,4.438926174496646,0.0
1712,A,4.438926174496646,2.6633557046979877
1713,A,4.438926174496646,2.6633557046979877
1714,None,4.438926174496646,0.0
1715,A,4.438926174496646,2.6633557046979877
1716,None,4.438926174496646,0.0
1717,A,4.438926174496646,2.6633557046979877
1718,None,4.438926174496646,0.0
1719,None,3.5641025641025657,0.0
1720,None,4.438926174496646,0.0
1721,None,4.438926174496646,0.0
1722,A,4.438926174496646,2.6633557046979877
1723,A,4.438926174496646,2.6633557046979877
1724,None,4.438926174496646,0.0
1725,A,3.5641025641025657,2.1384615384615393
1726,B,4.438926174496646,4.438926174496646
1727,None,4.438926174496646,0.0
1728,None,4.438926174496646,0.0
1729,None,4.438926174496646,0.0
1730,A,4.438926174496646,2.6633557046979877
1731,A,4.438926174496646,2.6633557046979877
1732,None,10.42456140350877,0.0
1733,None,4.438926174496646,0.0
1734,None,4.438926174496646,0.0
1735,None,4.438926174496646,0.0
1736,None,4.438926174496646,0.0
